date,transaction_cost,ter_cost,cum_transaction_cost,cum_ter_cost
2021-08-25,0.0,9.166666666666668e-06,0.23540000000000025,0.02427615079365134
2021-08-26,0.0,9.166666666666668e-06,0.23540000000000025,0.024285317460318007
2021-08-27,0.0,9.166666666666668e-06,0.23540000000000025,0.024294484126984674
2021-08-30,0.0,9.166666666666668e-06,0.23540000000000025,0.024303650793651342
2021-08-31,0.0,9.166666666666668e-06,0.23540000000000025,0.02431281746031801
2021-09-01,0.0,9.166666666666668e-06,0.23540000000000025,0.024321984126984678
2021-09-02,0.0,9.166666666666668e-06,0.23540000000000025,0.024331150793651345
2021-09-03,0.0,9.166666666666668e-06,0.23540000000000025,0.024340317460318013
2021-09-07,0.0,9.166666666666668e-06,0.23540000000000025,0.02434948412698468
2021-09-08,0.0,9.166666666666668e-06,0.23540000000000025,0.02435865079365135
2021-09-09,0.0,9.166666666666668e-06,0.23540000000000025,0.024367817460318016
2021-09-10,0.0,9.166666666666668e-06,0.23540000000000025,0.024376984126984684
2021-09-13,0.0,9.166666666666668e-06,0.23540000000000025,0.024386150793651352
2021-09-14,0.0,9.166666666666668e-06,0.23540000000000025,0.02439531746031802
2021-09-15,0.0,9.166666666666668e-06,0.23540000000000025,0.024404484126984687
2021-09-16,0.0,9.166666666666668e-06,0.23540000000000025,0.024413650793651355
2021-09-17,0.0,9.166666666666668e-06,0.23540000000000025,0.024422817460318023
2021-09-20,0.0012,5.2380952380952384e-06,0.23660000000000025,0.02442805555555612
2021-09-21,0.0006,4.642857142857143e-06,0.23720000000000024,0.024432698412698975
2021-09-22,0.0012000000000000001,9.166666666666668e-06,0.23840000000000025,0.024441865079365643
2021-09-23,0.0,9.166666666666668e-06,0.23840000000000025,0.02445103174603231
2021-09-24,0.0,9.166666666666668e-06,0.23840000000000025,0.024460198412698978
2021-09-27,0.0,9.166666666666668e-06,0.23840000000000025,0.024469365079365646
2021-09-28,0.0,9.166666666666668e-06,0.23840000000000025,0.024478531746032314
2021-09-29,0.0,9.166666666666668e-06,0.23840000000000025,0.02448769841269898
2021-09-30,0.0,9.166666666666668e-06,0.23840000000000025,0.02449686507936565
2021-10-01,0.0,9.166666666666668e-06,0.23840000000000025,0.024506031746032317
2021-10-04,0.0,9.166666666666668e-06,0.23840000000000025,0.024515198412698985
2021-10-05,0.0,9.166666666666668e-06,0.23840000000000025,0.024524365079365652
2021-10-06,0.0,9.166666666666668e-06,0.23840000000000025,0.02453353174603232
2021-10-07,0.0,9.166666666666668e-06,0.23840000000000025,0.024542698412698988
2021-10-08,0.0,9.166666666666668e-06,0.23840000000000025,0.024551865079365656
2021-10-11,0.0,9.166666666666668e-06,0.23840000000000025,0.024561031746032323
2021-10-12,0.0,9.166666666666668e-06,0.23840000000000025,0.02457019841269899
2021-10-13,0.0,9.166666666666668e-06,0.23840000000000025,0.02457936507936566
2021-10-14,0.0,9.166666666666668e-06,0.23840000000000025,0.024588531746032326
2021-10-15,0.0,9.166666666666668e-06,0.23840000000000025,0.024597698412698994
2021-10-18,0.0,9.166666666666668e-06,0.23840000000000025,0.024606865079365662
2021-10-19,0.0,9.166666666666668e-06,0.23840000000000025,0.02461603174603233
2021-10-20,0.0012,5.2380952380952384e-06,0.23960000000000026,0.024621269841270426
2021-10-21,0.0006,4.642857142857143e-06,0.24020000000000025,0.024625912698413282
2021-10-22,0.0,4.642857142857143e-06,0.24020000000000025,0.024630555555556138
2021-10-25,0.0,4.642857142857143e-06,0.24020000000000025,0.024635198412698994
2021-10-26,0.0,4.642857142857143e-06,0.24020000000000025,0.02463984126984185
2021-10-27,0.0,4.642857142857143e-06,0.24020000000000025,0.024644484126984705
2021-10-28,0.0,4.642857142857143e-06,0.24020000000000025,0.02464912698412756
2021-10-29,0.0,4.642857142857143e-06,0.24020000000000025,0.024653769841270417
2021-11-01,0.0,4.642857142857143e-06,0.24020000000000025,0.024658412698413273
2021-11-02,0.0,4.642857142857143e-06,0.24020000000000025,0.02466305555555613
2021-11-03,0.0,4.642857142857143e-06,0.24020000000000025,0.024667698412698984
2021-11-04,0.0,4.642857142857143e-06,0.24020000000000025,0.02467234126984184
2021-11-05,0.0,4.642857142857143e-06,0.24020000000000025,0.024676984126984696
2021-11-08,0.0,4.642857142857143e-06,0.24020000000000025,0.024681626984127552
2021-11-09,0.0,4.642857142857143e-06,0.24020000000000025,0.024686269841270408
2021-11-10,0.0,4.642857142857143e-06,0.24020000000000025,0.024690912698413264
2021-11-11,0.0006,5.2380952380952384e-06,0.24080000000000024,0.02469615079365136
2021-11-12,0.0,5.2380952380952384e-06,0.24080000000000024,0.024701388888889456
2021-11-15,0.0,5.2380952380952384e-06,0.24080000000000024,0.024706626984127553
2021-11-16,0.0,5.2380952380952384e-06,0.24080000000000024,0.02471186507936565
2021-11-17,0.0,5.2380952380952384e-06,0.24080000000000024,0.024717103174603745
